paper_id,author_id
3753,4450
3753,6507
3754,6885
3754,6886
3754,6887
3755,1410
3755,1616
3755,2108
3755,2199
3755,2561
3755,330
3755,6338
3755,6882
3756,9291
3758,1020
3758,1666
3758,1796
3758,1932
3758,2559
3758,2604
3758,3281
3758,3282
3758,3294
3758,3662
3758,3844
3758,388
3758,4091
3758,4465
3758,4537
3758,4538
3758,458
3758,5193
3758,5231
3758,6704
3758,6958
3758,7005
3758,710
3758,7287
3758,758
3758,780
3758,801
3758,976
376,43
3760,9291
3761,1235
3761,1265
3761,1441
3761,1602
3761,1783
3761,1808
3761,1814
3761,1819
3761,1853
3761,2592
3761,2686
3761,2712
3761,3129
3761,326
3761,4394
3761,6446
3761,6910
3761,6963
3761,7825
3761,7833
3763,1663
3763,1753
3763,2230
3763,3537
3763,4355
3763,4356
3763,4767
3763,5250
3763,6368
3763,8662
3765,2300
3765,6866
3767,2260
3767,7067
3767,7068
3768,1019
3768,1523
3768,1814
3768,1952
3768,2057
3768,2127
3768,2199
3768,2360
3768,2725
3768,3141
3768,3668
3768,6866
3768,8371
3769,2220
3769,2246
3769,6887
3770,6887
3771,2300
3771,7756
3773,2300
3773,2694
3773,7748
3774,6949
3774,7719
3774,7811
3775,2300
3775,2819
3776,7758
3776,9291
3778,3393
3778,4618
3778,7360
3779,9291
378,172
378,173
378,645
3780,6886
3780,8323
3781,1251
3781,1648
3781,1901
3781,2093
3781,2139
3781,2230
3781,2559
3781,2572
3781,2713
3781,3088
3781,3304
3781,3331
3781,3630
3781,3844
3781,3869
3781,4059
3781,4060
3781,4062
3781,4063
3781,4064
3781,4089
3781,4091
3781,5231
3781,6342
3781,6397
3781,6704
3781,6912
3781,6958
3781,710
3781,758
3781,7775
3781,780
3781,801
3781,976
3782,7811
3783,2260
3783,9200
3784,490
3784,491
3786,1020
3786,1171
3786,1200
3786,1285
3786,1331
3786,1444
3786,1805
3786,1925
3786,1930
3786,2010
3786,2143
3786,2264
3786,2847
3786,2998
3786,3000
3786,3001
3786,3178
3786,3249
3786,330
3786,3316
3786,3546
3786,3562
3786,378
3786,395
3786,405
3786,4485
3786,562
3786,6338
3786,6424
3786,6899
3786,7072
3786,708
3786,709
3786,755
3788,2187
3788,3218
3788,3449
3788,5177
3788,7758
3789,2228
3789,2402
3789,6885
3789,6886
3789,8131
3790,1183
3790,2599
3790,3293
3790,4026
3790,6910
3790,7113
3790,7287
3790,7735
3790,7757
3790,7758
3790,9192
3791,3812
3791,7915
3792,1167
3792,1853
3792,2238
3792,2338
3792,2564
3792,2565
3792,2566
3792,2604
3792,2978
3792,330
3792,3658
3792,4826
3792,6338
3792,6726
3792,6910
3792,8897
3793,2228
3793,6337
3794,3588
3794,6949
3794,7058
3794,7690
3794,7719
3794,7759
3794,7811
3795,1253
3795,1278
3795,1320
3795,205
3795,3093
3795,3426
3795,3480
3795,4125
3795,710
3795,8164
3795,976
3796,7736
3797,2268
3797,714
3797,7758
3797,7943
38,7736
3801,7843
3802,1702
3802,2064
3802,2537
3802,2538
3802,2754
3802,4624
3804,3393
3804,7758
3805,7758
3805,9291
3806,1171
3806,1254
3806,1451
3806,1539
3806,1612
3806,1667
3806,1930
3806,2550
3806,324
3806,3767
3806,4856
3806,6617
3806,7072
3806,709
3806,755
3806,7665
3806,8065
3806,858
3808,2352
3808,6886
381,45
381,634
3810,2133
3810,2454
3810,6952
3810,7299
3810,7736
3811,1582
3811,1885
3811,2093
3811,2108
3811,2561
3811,330
3811,6276
3811,6338
3811,6592
3811,736
3812,205
3812,2220
3812,2976
3812,3760
3812,3963
3812,4360
3812,5119
3812,6420
3812,6550
3812,8252
3812,8508
3812,9069
3812,9093
3813,6624
3813,686
3813,8230
3814,6899
3814,7766
3815,1559
3815,6425
3815,6885
3816,7058
3817,7758
3818,2246
382,101
382,1046
382,2821
382,7777
3821,1253
3821,1559
3821,1930
3821,2139
3821,3806
3821,7058
3821,710
3821,736
3821,758
3821,8230
3821,9019
3822,8230
3823,2268
3823,3761
3823,4420
3824,1173
3824,1355
3824,2220
3824,2228
3824,2681
3824,3304
3824,3842
3824,6537
3824,6547
3824,6885
3824,6912
3824,7293
3824,7775
3824,8421
3824,9298
3824,976
3825,6700
3826,6674
3827,1932
3827,2149
3827,2228
3827,2267
3827,7843
3828,900
3828,9291
3829,1555
3830,2224
3831,1511
3831,1765
3831,1869
3831,2160
3831,2908
3831,2909
3831,3433
3831,424
3831,425
3831,6457
3831,6949
3831,7719
3831,8542
3832,1159
3832,121
3832,1814
3832,2132
3832,2139
3832,2223
3832,2231
3832,2309
3832,2310
3832,2311
3832,2313
3832,2591
3832,2592
3832,2965
3832,3105
3832,325
3832,326
3832,4181
3832,53
3832,585
3832,632
3832,6976
3832,7010
3832,7542
3832,769
3832,858
3833,1020
3833,1278
3833,1904
3833,1925
3833,2449
3833,2846
3833,330
3833,3798
3833,4147
3833,6338
3833,8323
3833,8912
3836,1167
3836,1173
3836,1355
3836,1616
3836,1648
3836,2229
3836,2237
3836,2490
3836,2631
3836,4051
3836,4914
3836,5241
3836,5559
3836,6314
3836,6335
3836,7758
3836,7965
3838,7808
3839,630
3839,7058
3839,7758
3839,7811
3839,7856
384,602
3843,1143
3843,1815
3843,1880
3843,1904
3843,1912
3843,1969
3843,2049
3843,205
3843,2141
3843,2150
3843,2228
3843,2383
3843,2559
3843,2859
3843,2978
3843,3110
3843,3177
3843,3318
3843,3394
3843,3515
3843,4037
3843,539
3843,6272
3843,6402
3843,7158
3843,7758
3844,7299
3844,7843
3845,7728
3845,7758
3845,7797
3845,7798
3845,7799
3845,7800
3846,1020
3846,1174
3846,1188
3846,1254
3846,1785
3846,2199
3846,2238
3846,2328
3846,2683
3846,2847
3846,2965
3846,3316
3846,3367
3846,4086
3846,4351
3846,562
3846,6314
3846,6338
3846,6617
3846,7005
3846,7758
3846,858
3846,865
3846,9159
3847,7825
3848,1417
3848,1666
3848,1714
3848,1796
3848,1834
3848,2278
3848,2387
3848,2467
3848,2530
3848,2899
3848,2964
3848,2965
3848,3179
3848,3630
3848,6342
3848,976
3849,614
385,140
385,2032
385,325
385,326
385,330
385,6338
385,7067
385,7068
385,836
3850,7755
3852,2228
3852,2246
3852,6887
3853,9291
3854,7758
3854,8353
3855,1441
3856,2268
3856,2315
3856,6789
3856,7871
3857,2662
3857,3511
3857,3512
3860,2300
3861,1171
3862,6420
3862,9291
3863,2184
3863,2187
3863,2238
3863,2328
3863,3333
3863,3717
3863,3718
3863,4086
3863,6314
3865,2520
3865,5242
3865,8345
3867,7843
3868,7758
3869,1020
3869,1167
3869,1171
3869,178
3869,1814
3869,2037
3869,2223
3869,2413
3869,2468
3869,2519
3869,2559
3869,2591
3869,2592
3869,2629
3869,2912
3869,2978
3869,3178
3869,3584
3869,3959
3869,5116
3869,5231
3869,5385
3869,583
3869,6422
3869,7158
3869,7758
3869,969
3871,2592
3871,3426
3871,3480
3871,3758
3871,4074
3871,4761
3871,8164
3872,200
3872,7756
3872,7758
3873,2260
3874,2268
3874,3710
3874,4454
3875,1143
3875,1173
3875,1188
3875,121
3875,1853
3875,2150
3875,2599
3875,2816
3875,3292
3875,3293
3875,4026
3875,6910
3875,7005
3875,732
3877,1490
3877,1504
3877,2307
3877,2636
3877,3204
3877,326
3877,343
3877,5118
3877,539
3877,769
3877,7833
3877,8065
3877,9045
3879,2228
3879,5231
3879,6704
3879,7058
388,7833
388,9291
3880,2416
3880,2581
3880,3777
3880,3779
3880,6272
3880,732
3880,7756
3881,1278
3881,2228
3881,2268
3881,2694
3882,2228
3882,7758
3884,1501
3884,1739
3884,1930
3884,2268
3884,2600
3884,2827
3884,2843
3884,2852
3884,2926
3884,2965
3884,3229
3884,3943
3884,3961
3884,3962
3884,5303
3884,558
3884,6368
3884,6452
3884,6537
3884,6674
3884,7158
3884,7820
3884,8252
3884,865
3887,7758
3887,863
3888,200
3888,2629
3888,3282
3888,3451
3888,3630
3888,3631
3888,4137
3888,6342
3888,6348
3888,646
3888,6548
3888,686
3888,6882
3888,7287
3888,7758
3888,9291
3888,976
3889,1173
3889,1355
3889,1707
3889,1889
3889,1901
3889,1932
3889,2898
3889,3110
3889,3895
3889,605
3889,6335
3889,7158
3889,7163
3889,7264
3890,1355
3890,5606
3890,6420
3890,824
3893,1834
3893,2245
3893,2278
3893,5459
3893,6477
3893,6548
3893,6870
3894,1559
3894,2049
3894,2228
3894,2300
3894,575
3894,6348
3894,646
3895,178
3895,1912
3895,200
3895,2141
3895,2579
3895,2581
3895,3213
3895,3239
3895,3292
3895,3341
3895,3721
3895,3812
3895,3911
3895,3912
3895,4148
3895,427
3895,6335
3895,6530
3895,6537
3895,6793
3895,7758
3895,7871
3897,9291
3898,7516
3899,3203
39,2989
39,320
39,7778
3900,7758
3900,920
3901,7755
3902,1167
3902,2603
3902,4366
3902,4367
3902,6335
3902,7758
3902,8353
3902,8515
3902,9291
3903,7833
3904,1753
3904,2784
3904,3537
3904,4078
3904,4113
3904,4355
3904,4356
3904,4754
3904,4755
3904,5250
3904,5347
3904,6368
3904,8467
3905,1020
3905,1143
3905,1880
3905,1912
3905,2049
3905,2143
3905,2150
3905,2549
3905,3394
3905,4348
3905,6322
3905,7072
3905,7158
3905,755
3905,9291
3906,2694
3906,5231
3906,6704
3907,1032
3907,1853
3907,1904
3907,2238
3907,2612
3907,2859
3907,2860
3907,2861
3907,330
3907,3321
3907,3322
3907,3406
3907,6335
3907,6338
3907,6910
3907,7158
3907,7161
3907,769
3909,4140
391,7113
391,9291
3910,174
3910,2352
3910,4535
3910,4550
3911,1201
3911,1357
3911,1523
3911,1814
3911,1885
3911,2192
3911,2321
3911,2591
3911,2629
3911,2686
3911,3029
3911,3628
3911,3795
3911,4431
3911,4540
3911,4755
3911,539
3911,6789
3911,6868
3912,4269
3912,6949
3912,7719
3913,7315
3916,2300
3916,7158
3917,7811
3917,7815
3918,1189
3918,1853
3918,2571
3918,2720
3918,6910
3918,7811
3919,2300
392,7114
3920,1410
3920,1796
3920,1904
3920,1912
3920,2859
3920,2907
3920,3282
3920,3378
3920,3658
3920,4147
3920,4533
3920,5122
3920,6485
3920,6882
3920,6885
3920,710
3920,7287
3920,7293
3920,7381
3920,7440
3920,7756
3920,8385
3920,8833
3921,1019
3921,2268
3921,2360
3921,9291
3922,1037
3922,1441
3922,178
3922,1853
3922,2027
3922,326
3922,3881
3922,6537
3922,6886
3922,6910
3922,7067
3922,7068
3922,8526
3923,6885
3923,6886
3923,7299
3923,7758
3924,2246
3924,6962
3925,1167
3925,2223
3925,3727
3925,4902
3925,5193
3925,6885
3927,7067
3927,7068
3928,1173
3928,1355
3928,1410
3928,3282
3928,3323
3928,3618
3928,6402
3928,6882
3928,7287
3928,758
3928,7758
3929,1030
3929,1441
3929,1853
3929,200
3929,2573
3929,2599
3929,2965
3929,3292
3929,3293
3929,350
3929,3574
3929,4026
3929,4234
3929,54
3929,6910
3929,7605
3929,976
393,9291
3930,3293
3931,7755
3932,1020
3932,1122
3932,1880
3932,1901
3932,1912
3932,1975
3932,2047
3932,2139
3932,2549
3932,2591
3932,2629
3932,2784
3932,3240
3932,3249
3932,330
3932,3537
3932,3658
3932,4078
3932,4147
3932,4754
3932,4755
3932,6281
3932,6338
3932,6419
3932,757
3932,769
3932,9291
3933,2228
3933,3911
3933,4503
3933,4574
3933,4990
3933,6335
3935,7755
3935,7756
3935,7757
3935,7758
3936,7315
3936,7539
3937,1163
3937,6894
3937,7071
3938,1925
3939,1398
3939,630
3939,7684
3939,7811
3939,7815
3939,7856
394,121
394,232
394,370
394,391
394,54
3941,2268
3941,9019
3943,1904
3943,2015
3943,2044
3943,2378
3943,3050
3943,3815
3943,388
3943,4087
3943,4088
3943,4816
3943,4817
3943,858
3944,1020
3944,2149
3944,7758
3946,122
3946,1853
3946,2044
3946,2238
3946,3241
3946,330
3946,3355
3946,3514
3946,4055
3946,4057
3946,6338
3946,6382
3946,6789
3946,6910
3947,2019
3947,2187
3947,2246
3947,330
3947,3310
3947,4413
3947,4420
3947,6338
3947,6452
3947,6795
3947,6879
3948,2352
3949,3141
3950,6848
3950,6852
3950,6854
3951,3464
3952,1023
3952,1265
3952,1266
3952,1602
3952,1853
3952,1901
3952,1975
3952,2040
3952,2378
3952,2506
3952,2644
3952,325
3952,343
3952,3783
3952,4101
3952,4595
3952,539
3952,6333
3952,6765
3952,6910
3952,6963
3952,7068
3952,8526
3952,9019
3952,964
3953,2352
3954,1441
3954,1714
3954,2108
3954,3544
3954,6337
3954,6342
3954,7756
3954,976
3955,2267
3955,3680
3956,1630
3956,2199
3956,2268
3957,4121
3957,6887
3958,1143
3958,1201
3958,1405
3958,1616
3958,1720
3958,1844
3958,2010
3958,2047
3958,2150
3958,2220
3958,253
3958,2631
3958,2976
3958,3093
3958,575
3958,6548
3958,8164
3959,1167
3959,1837
3959,1925
3959,2019
3959,2044
3959,2048
3959,2066
3959,2187
3959,3449
3959,4361
3959,5303
3959,6879
3959,8353
3959,8515
396,558
396,7078
3960,7756
3961,9291
3963,1167
3963,2044
3963,2187
3963,2238
3963,3050
3963,330
3963,3717
3963,4440
3963,6338
3963,6452
3963,6537
3963,8353
3963,8912
3964,7067
3964,7068
3964,7069
3964,7766
3964,7811
3965,2228
3965,3912
3965,6335
3966,1173
3966,1355
3966,1932
3966,1940
3966,2227
3966,2229
3966,2300
3966,2302
3966,2449
3966,2561
3966,2824
3966,2825
3966,3894
3966,3895
3966,4914
3966,5357
3966,605
3966,6487
3966,6659
3966,7158
3966,7965
3966,8626
3966,9211
3966,968
3967,7758
3967,7857
3968,6885
3968,6886
397,7757
397,7760
3971,4011
3973,1355
3973,1616
3973,1814
3973,2525
3973,3537
3973,4
3973,4111
3973,7429
3973,7570
3973,976
3974,9291
3975,205
3975,2246
3977,1251
3977,1278
3977,1573
3977,1853
3977,1901
3977,2449
3977,3178
3977,3560
3977,5606
3977,6765
3977,6910
3977,6912
3977,710
3977,758
3977,8417
3978,1019
3978,1285
3978,1370
3978,1505
3978,1523
3978,1766
3978,1952
3978,2057
3978,2290
3978,2291
3978,2360
3978,2477
3978,3140
3978,3543
3978,3620
3978,4749
3978,5131
3978,5136
3978,6333
3978,6561
3978,6866
3978,7637
3978,8156
3978,9291
3979,1188
3979,1201
3979,1253
3979,1616
3979,1785
3979,1912
3979,2132
3979,2141
3979,2199
3979,2520
3979,2591
3979,2965
3979,3241
3979,3519
3979,4057
3979,5302
3979,7420
3979,8345
3979,865
3980,7856
3981,2143
3981,3366
3981,3923
3981,4314
3981,6887
3981,7072
3981,755
3981,844
3983,7811
3984,6866
3984,9291
3985,4217
3986,6548
3986,7758
3987,1037
3987,1331
3987,1783
3987,2812
3987,3126
3987,3127
3987,3419
3987,3881
3987,4667
3987,5118
3987,583
3987,6348
3987,6415
3987,646
3987,6836
3987,6982
3987,7068
3987,7190
3987,8976
3988,2175
3988,7755
3988,7756
3989,2353
3989,2354
3989,2355
3989,2620
399,257
3990,1122
3990,1167
3990,1901
3990,2010
3990,2047
3990,2214
3990,2343
3990,2847
3990,2899
3990,3179
3990,3240
3990,3481
3990,4111
3990,562
3990,6856
3990,6885
3990,7140
3990,8230
3991,2228
3991,2246
3991,2260
3991,6485
3992,1020
3992,1853
3992,1887
3992,1904
3992,1925
3992,2040
3992,2143
3992,2238
3992,2378
3992,2540
3992,2636
3992,2686
3992,2940
3992,330
3992,3491
3992,3533
3992,3632
3992,3633
3992,4052
3992,4101
3992,6338
3992,6537
3992,6910
3992,7447
3992,8323
3992,8526
3992,9019
3993,1122
3993,1582
3993,2047
3993,2228
3993,2230
3993,3240
3993,3481
3993,4463
3993,4464
3993,4939
3993,5339
3993,5357
3993,605
3993,6885
3993,9211
3994,7429
3994,9291
3995,1870
3995,2494
3995,3529
3995,4654
3995,5075
3995,549
3995,7077
3995,7120
3995,7855
3995,828
3996,1020
3996,1171
3996,1582
3996,1667
3996,2143
3996,2487
3996,3110
3996,3178
3996,3555
3996,6338
3996,6457
3996,7072
3996,7158
3996,736
3996,755
3998,7058
3999,1318
3999,2246
4,7077
4,7120
400,792
400,9291
4000,2228
4001,1254
4001,1590
4001,2187
4001,2258
4001,2479
4001,2481
4001,2482
4001,2483
4001,2812
4001,458
4001,539
4001,5451
4001,6617
4001,7072
4001,7483
4001,755
4001,7864
4002,2591
4003,1814
4003,6886
4004,2300
4004,6410
4005,2352
4006,3282
4006,3630
4006,6337
4006,6882
4006,7287
4006,7758
4006,844
4006,8850
4006,976
4007,7486
4008,3307
4008,4160
4008,4378
4008,4905
4008,6314
4008,6886
4009,1143
4009,1648
4009,1701
4009,1989
4009,2010
4009,2047
4009,205
4009,2150
4009,2572
4009,2964
4009,2965
4009,3283
4009,3321
4009,3394
4009,3481
4009,3510
4009,3842
4009,3970
4009,3973
4009,3974
4009,4042
4009,4147
4009,4471
4009,6912
4009,7013
4010,2300
4010,7843
4011,2410
4011,3203
4011,4344
4011,6722
4011,7843
4014,2228
4014,2246
4014,7067
4015,2228
4015,2300
4016,9168
4018,1037
4018,1189
4018,1254
4018,1451
4018,1632
4018,3820
4018,6617
4019,2228
4019,5231
4019,6704
4019,7058
4020,4349
4020,7856
4021,1503
4021,2125
4021,3063
4021,3388
4021,4335
4021,4675
4021,4761
4022,2246
4023,1020
4023,1201
4023,1451
4023,1590
4023,1612
4023,1630
4023,1738
4023,1814
4023,2027
4023,2143
4023,2321
4023,330
4023,3353
4023,4041
4023,520
4023,6338
4023,6630
4023,736
4024,2228
4025,2286
4025,6886
4026,1213
4026,6338
4026,9291
4027,2049
4027,2228
4027,4907
4027,6887
4027,9291
4029,2157
4029,2260
4029,7856
403,7799
4030,174
4030,2352
4030,4140
4032,2228
4032,3242
4032,3842
4034,2629
4034,2637
4034,3842
4034,3963
4034,6342
4034,6507
4034,8382
4034,9291
4035,1020
4035,1032
4035,1143
4035,1167
4035,1253
4035,1278
4035,1321
4035,1814
4035,1880
4035,1901
4035,1933
4035,205
4035,2132
4035,2150
4035,2199
4035,2245
4035,2262
4035,2416
4035,2449
4035,2549
4035,2559
4035,2592
4035,2762
4035,2792
4035,2920
4035,2921
4035,3264
4035,330
4035,3394
4035,3519
4035,3946
4035,5350
4035,6338
4035,6348
4035,6392
4035,646
4035,769
4035,7870
4035,8725
4036,1167
4036,1460
4036,1505
4036,1523
4036,1766
4036,1814
4036,1926
4036,1952
4036,2028
4036,2057
4036,2127
4036,2132
4036,2245
4036,2321
4036,253
4036,2590
4036,2591
4036,2964
4036,3308
4036,3334
4036,3335
4036,3452
4036,3819
4036,4358
4036,5131
4036,5302
4036,6337
4036,6338
4036,6866
4036,6909
4036,7161
4036,8037
4037,6580
4038,2224
4038,6314
4038,6461
4039,1143
4039,1188
4039,2220
4039,330
4039,3500
4039,3556
4039,3557
4039,3722
4039,3954
4039,4345
4039,6338
4039,6903
4039,6904
4039,758
4039,8252
4040,6477
4040,6870
4040,9080
4041,2402
4041,3393
4041,6885
4041,7381
4041,8833
4042,7756
4043,7788
4044,824
4047,1785
4047,4657
4047,7758
4049,178
4049,1814
4049,1904
4049,6333
4049,6788
405,6949
4050,1173
4050,1187
4050,1355
4050,1862
4050,2183
4050,2391
4050,2716
4050,2780
4050,7689
4050,7690
4050,8855
4051,630
4052,2231
4052,253
4052,343
4052,3512
4052,6967
4052,769
4054,6910
4054,8526
4054,9291
4055,2228
4056,7065
4056,7066
4057,1221
4057,1794
4059,3108
4059,3245
4059,3951
4059,4194
4059,4337
4059,4338
4059,4339
4059,4384
4060,200
4060,2352
4060,7058
4060,7758
4061,121
4061,1720
4061,178
4061,1853
4061,1912
4061,200
4061,2037
4061,2141
4061,2205
4061,2350
4061,2549
4061,3213
4061,3382
4061,350
4061,4369
4061,4370
4061,4803
4061,6793
4061,6910
4061,760
4061,7758
4061,7820
4061,7958
4061,843
4061,876
4061,9019
4062,6887
4064,2114
4064,3393
4064,3394
4065,2385
4065,2391
4065,3607
4065,7759
4065,9291
4066,3927
4066,7813
4067,1523
4067,1701
4067,1926
4067,2231
4067,2311
4067,2324
4067,2591
4067,330
4067,4540
4067,4635
4067,5387
4067,5583
4067,6338
4067,6967
4067,6976
4067,7501
4068,2246
4069,6885
4070,1516
4070,1620
4070,1681
4070,1761
4070,1762
4070,2012
4070,2427
4070,2478
4070,2500
4070,2587
4070,5713
4070,6479
4071,2328
4071,3161
4071,6314
4072,9291
4073,2220
4073,2382
4073,2564
4073,2592
4073,2724
4073,2725
4073,4324
4073,4759
4073,4760
4073,6322
4073,817
4074,2105
4075,1143
4075,1901
4075,2150
4075,3484
4075,6887
4077,2228
4078,9291
4080,1794
4082,1171
4082,1254
4082,1667
4082,2702
4082,3050
4082,4391
4082,4393
4082,6617
4083,2267
4083,7067
4083,7068
4084,2572
4084,3304
4084,3537
4084,5250
4084,6342
4084,6912
4085,2295
4085,3464
4087,1173
4087,1355
4087,1952
4087,3894
4087,3895
4087,6866
4087,9291
4088,7758
4089,1201
4089,1273
4089,1350
4089,1351
4089,140
4089,1449
4089,1523
4089,1547
4089,1697
4089,1748
4089,178
4089,1853
4089,2458
4089,2911
4089,2919
4089,305
4089,3054
4089,3104
4089,3105
4089,3108
4089,3382
4089,3411
4089,3941
4089,41
4089,465
4089,471
4089,4808
4089,501
4089,5200
4089,6530
4089,6793
4089,6829
4089,6910
4089,7010
4089,7848
4089,7871
4090,1312
4090,1573
4090,2622
4090,2782
4090,343
4090,3560
4090,7808
4090,857
4091,2246
4091,2300
4091,4726
4093,1593
4093,9291
4094,1167
4094,1298
4094,1853
4094,2044
4094,2132
4094,2223
4094,2238
4094,2315
4094,2328
4094,2978
4094,330
4094,3792
4094,4201
4094,4245
4094,4246
4094,4439
4094,4440
4094,5385
4094,6314
4094,6338
4094,6452
4094,6910
4094,7058
4094,7440
4094,8353
4094,9291
4095,2228
4095,6415
4095,6836
4095,7315
4097,5523
41,7807
410,23
410,7849
4100,1603
4100,2310
4100,2311
4100,330
4100,3668
4100,4660
4100,6338
4100,6439
4100,8079
4102,2595
4103,2246
4104,4381
4104,4867
4104,5616
4104,6798
4104,7293
4104,9215
4104,969
4105,3393
4105,6885
4105,7758
4105,9215
4106,2300
4107,1019
4107,1020
4107,1403
4107,1523
4107,1630
4107,1814
4107,1925
4107,1975
4107,2154
4107,2187
4107,2199
4107,2539
4107,2540
4107,2590
4107,2977
4107,3032
4107,3129
4107,3307
4107,4137
4107,4519
4107,6337
4107,641
4107,6561
4107,7005
4107,7820
4107,8657
4108,1183
4108,1188
4108,1505
4108,1616
4108,1853
4108,1887
4108,1925
4108,2044
4108,2187
4108,2238
4108,2315
4108,2396
4108,2458
4108,2683
4108,2684
4108,2794
4108,3050
4108,3367
4108,3409
4108,3410
4108,3717
4108,3718
4108,388
4108,4023
4108,4440
4108,5653
4108,5672
4108,6305
4108,6338
4108,6910
4108,7072
4108,755
4108,8353
4108,8515
4108,858
4108,8912
4109,9291
411,7757
4110,2300
4111,7744
4112,6946
4112,7003
4114,1254
4114,1590
4114,2550
4114,2744
4114,3978
4114,6617
4114,7072
4114,755
4114,858
4115,1417
4115,2010
4115,205
4115,2246
4115,7755
4116,2010
4116,6342
4117,3642
4117,6751
4117,6886
4117,7067
4117,7068
4120,6885
4121,2354
4121,6885
4121,7750
4121,7756
4122,2268
4122,6338
4123,6346
4123,710
4123,758
4124,1019
4124,1441
4124,1449
4124,2026
4124,2237
4124,2383
4124,2916
4124,3537
4124,3912
4124,4754
4124,4755
4124,5250
4124,5535
4124,6281
4124,6947
4124,7163
4124,9279
4127,1226
4127,630
4127,7856
4128,2228
4128,6314
4128,6461
4129,3642
4129,4540
413,43
4130,7813
4131,2214
4131,2237
4131,330
4131,6338
4131,6548
4131,7177
4132,2260
4132,4248
4132,630
4132,7811
4133,200
4134,4137
4134,9291
4135,1173
4135,1253
4135,1355
4135,1559
4135,2139
4135,2229
4135,2490
4135,2724
4135,2836
4135,3304
4135,3451
4135,6346
4135,6348
4135,646
4135,709
4135,758
4135,769
4135,976
4136,2228
4136,2599
4136,3292
4136,3293
4136,3490
4136,4026
4136,4370
4136,6910
4136,7287
4136,7758
4137,2228
4137,2300
4138,2352
4138,7758
4139,2433
414,7076
4141,1020
4141,1254
4141,1403
4141,1602
4141,1814
4141,2040
4141,2343
4141,2847
4141,3178
4141,3594
4141,3595
4141,562
4141,6424
4141,6617
4141,7072
4141,755
4142,1975
4142,3480
4142,8164
4143,6886
4143,7758
4143,7814
4143,9291
4144,2246
4144,6885
4144,8230
4145,2228
4145,9291
4146,1331
4146,1603
4146,1853
4146,2307
4146,2308
4146,2312
4146,2793
4146,3127
4146,325
4146,326
4146,343
4146,3560
4146,3648
4146,3649
4146,4342
4146,4682
4146,4943
4146,6348
4146,646
4146,6765
4146,6910
4146,8526
4147,2268
4147,6886
4148,1031
4148,16
4148,1814
4148,2077
4148,2454
4148,2540
4148,2541
4148,2542
4148,2868
4148,2877
4148,2883
4148,3034
4148,3052
4148,3221
4148,3354
4148,3457
4148,3779
4148,3941
4148,4432
4148,4867
4148,6272
4148,6952
4148,6953
4148,7293
4148,732
4148,969
4149,3307
4149,4907
4149,6314
4149,6461
415,3429
4150,2300
4150,3458
4152,9291
4153,1020
4153,1201
4153,1887
4153,1952
4153,2220
4153,2321
4153,330
4153,6338
4153,6866
4154,1501
4154,1582
4154,1616
4154,1814
4154,1880
4154,2549
4154,2650
4154,292
4154,293
4154,3161
4154,324
4154,3284
4154,4
4154,4137
4154,6335
4154,644
4154,736
4154,976
4156,2246
4156,2286
4157,6335
4157,7292
4157,7375
4158,2402
4158,6886
4159,1020
4159,1122
4159,1201
4159,1523
4159,178
4159,1930
4159,2037
4159,2047
4159,2505
4159,2558
4159,2559
4159,2675
4159,2978
4159,3094
4159,3240
4159,5155
4159,6368
4159,6887
4159,7158
4162,9291
4163,6887
4164,6866
4166,1853
4166,2228
4166,2238
4166,330
4166,6338
4166,6910
4167,3991
4167,4201
4167,4361
4167,6789
4167,7284
4167,7811
4167,9291
4168,1925
4168,7756
4168,7758
4168,9291
4169,7065
4169,7066
4169,7871
4170,1019
4170,1523
4170,1952
4170,2114
4170,2199
4170,3388
4170,3542
4170,3543
4170,3606
4170,3668
4170,3804
4170,3950
4170,3951
4170,4400
4170,6866
4170,7299
4170,8413
4171,3204
4171,7517
4171,9176
4173,2257
4173,4053
4173,7758
4174,1932
4174,5357
4174,9211
4175,1173
4175,1188
4175,121
4175,1523
4175,1630
4175,1814
4175,1926
4175,2044
4175,2127
4175,2128
4175,2187
4175,2231
4175,2233
4175,2328
4175,2683
4175,2686
4175,2836
4175,2847
4175,3082
4175,3129
4175,330
4175,3316
4175,3600
4175,3959
4175,4351
4175,4519
4175,4540
4175,562
4175,6308
4175,6314
4175,6338
4175,6461
4175,8072
4175,8345
4175,8356
4175,8534
4175,857
4176,2228
4176,2246
4176,2260
4176,2300
4176,6485
4176,6887
4176,7856
4177,2402
4178,2898
4178,3110
4178,3322
4178,3416
4178,3417
4178,4409
4178,605
4178,7158
4179,2352
418,6949
418,7719
418,944
4180,1853
4180,1975
4180,2139
4180,2686
4180,3067
4180,3497
4180,4464
4180,5646
4180,6415
4180,6537
4180,6836
4180,6910
4180,7493
4180,8526
4180,8850
4181,1266
4181,1441
4181,1453
4181,1602
4181,1853
4181,2032
4181,2093
4181,2940
4181,3184
4181,325
4181,326
4181,3309
4181,3425
4181,3735
4181,4243
4181,6358
4181,6378
4181,6380
4181,6910
4181,6963
4181,7758
4181,8526
4181,964
4182,1023
4182,1263
4182,1266
4182,1312
4182,1431
4182,1441
4182,1621
4182,1853
4182,2093
4182,2392
4182,3079
4182,448
4182,6910
4182,7067
4182,7068
4182,8526
4184,2228
4184,6885
4184,6886
4184,7758
4186,6887
4186,9102
4187,1437
