AuthorId,PageRank,Order
732,0.0013984861444864276,95
7005,0.0013905295328007546,96
6866,0.0013671333485280493,97
755,0.0013564431984940909,98
632,0.001344052368802648,99
7065,0.0013298399242753936,100
4,0.0012976084820622265,101
2686,0.0012974130560641948,102
7748,0.001262733281064909,103
2049,0.0012352180065236895,104
2026,0.0012162655195692572,105
1814,0.0011998323793714846,106
6420,0.0011954851954629614,107
3458,0.0011733710440563665,108
2220,0.0011628811183008402,109
6765,0.0011591455244931708,110
4140,0.0011544350665411056,111
769,0.0011505534496624385,112
3308,0.0011401625104223176,113
7768,0.0011375669294541766,114
230,0.001137380173883209,115
7771,0.0011172600865867169,116
6342,0.0011092715491238768,117
6870,0.001105792936505724,118
6335,0.0011024338667615827,119
1019,0.0010877698580777505,120
7072,0.0010868503189473962,121
1388,0.0010822406508879693,122
6617,0.0010746883037806305,123
7066,0.0010657128065319718,124
1753,0.0010430395747846304,125
539,0.0010339208465237463,126
1542,0.0010316005014844901,127
1523,0.001023371430030984,128
2579,0.001014410065240242,129
630,0.0010142546260455334,130
1925,0.0010034096157066944,131
5,0.000994610488073029,132
8403,0.0009902315848527073,133
6344,0.00096773950695115,134
124,0.0009500409163870775,135
562,0.0009492340331339992,136
6609,0.000943389538346858,137
7315,0.0009403562940897073,138
6477,0.0009358509441176057,139
7699,0.0009325485917968114,140
6912,0.0009294501292112082,141
966,0.0009281715535978038,142
2592,0.0009258440326424867,143
7808,0.0009213724840619787,144
7074,0.000914494807165653,145
2990,0.0008943328550900601,146
6882,0.000889728848985264,147
1582,0.0008872891934752963,148
7824,0.0008850408222536135,149
2568,0.0008818780979353693,150
6940,0.000879819884964042,151
7076,0.000877926926553418,152
721,0.0008740760256986145,153
6337,0.0008591326165601299,154
8230,0.0008563114996456492,155
26,0.0008546373548526624,156
575,0.0008469726208162841,157
7806,0.0008451325958131687,158
6393,0.0008391276222488992,159
282,0.0008356197710499269,160
1167,0.0008352031488093397,161
1251,0.0008297171271012349,162
969,0.0008217837129990923,163
1410,0.0008214775786114876,164
125,0.0008212785533751268,165
1394,0.0008212785533751268,166
261,0.0008212785533751268,167
2080,0.0008149784257427957,168
6879,0.0008135857367880637,169
6530,0.0008041205832109903,170
485,0.0008003892483138098,171
1188,0.0007990527886521758,172
7799,0.0007984481925671626,173
6487,0.0007876782847445005,174
7059,0.0007865373072036376,175
1464,0.0007854380696150185,176
6947,0.0007847285671891699,177
18,0.0007817084634176429,178
2238,0.0007778708202869282,179
7825,0.0007727216206375745,180
2224,0.0007692807719187027,181
6314,0.0007676337404886414,182
833,0.0007612663743688518,183
2965,0.0007545826168199607,184
2571,0.0007526454193721562,185
1417,0.0007458251444922173,186
2019,0.0007436821868629466,187
6848,0.0007425238455561607,188
1952,0.0007407866072767064,189
7000,0.0007375223256348383,190
343,0.0007353405547926319,191
7192,0.0007255225613900768,192
3537,0.0007195570853481834,193
558,0.0007178155006070813,194
817,0.0007116582590214301,195
140,0.0007086108463619168,196
3959,0.0007071619033839176,197
8662,0.0007044691591745896,198
253,0.0007019929173617003,199
1278,0.0007017703181578157,200
1143,0.0007016909903196357,201
809,0.0006992390081104571,202
2449,0.0006973034287795429,203
3093,0.000696275557859877,204
2356,0.0006955292366280798,205
1254,0.0006942850558221509,206
5459,0.0006941080298244964,207
2187,0.0006897379745816116,208
2231,0.0006897317787999093,209
2150,0.0006811229521504663,210
3602,0.0006787351666645412,211
7722,0.0006760818196327634,212
709,0.000669735684884132,213
2321,0.0006656206488485517,214
1201,0.0006648335689151447,215
639,0.0006633555076251225,216
5653,0.0006633499455547417,217
7744,0.0006622528596256106,218
6952,0.0006582981807685838,219
1912,0.0006537324625882619,220
2572,0.0006532739734832584,221
9211,0.0006519952803393776,222
684,0.0006479569425366095,223
6548,0.0006412678212507889,224
1253,0.0006393561030147202,225
121,0.0006193691122985611,226
7299,0.0006111443667061011,227
2267,0.0006109950410401732,228
1889,0.0006103703012600777,229
1037,0.0006043916879587836,230
1880,0.0006041048994246697,231
6546,0.0006036217396942648,232
6962,0.0006026132789383183,233
2852,0.0006004846898034513,234
7857,0.0005965320565612782,235
2402,0.0005954333720070017,236
6875,0.0005936306758339857,237
2010,0.0005895296575762423,238
2328,0.0005847154582039617,239
2349,0.0005838015190072143,240
3758,0.0005821522924326383,241
1888,0.0005743167970735503,242
350,0.0005715822195502535,243
4767,0.0005657919815001919,244
7056,0.0005625631278921019,245
1046,0.0005520427852100085,246
1975,0.0005507013229633416,247
8164,0.0005500303314504169,248
3451,0.0005483103126388889,249
7287,0.000548308495265925,250
1449,0.0005424995973816562,251
8959,0.0005365915223123086,252
2591,0.0005360994550774188,253
7736,0.0005357471359627826,254
941,0.0005355723026275093,255
2540,0.000534313686551424,256
7702,0.0005333637531355063,257
1539,0.0005284799150208472,258
3630,0.0005254264155674391,259
7798,0.0005245251724238588,260
1930,0.0005226571115574139,261
326,0.0005215016940930964,262
8773,0.0005197820251597266,263
3895,0.0005197063008462288,264
792,0.0005194249500359604,265
7833,0.0005184260511902431,266
6537,0.0005160290383160401,267
2160,0.0005159099982740471,268
2286,0.0005154759303306509,269
2391,0.0005072989252322282,270
4090,0.0005017837230428691,271
1870,0.0005016321911579042,272
1707,0.0004999615883128783,273
1028,0.0004994506333838498,274
99,0.0004959039824205265,275
7795,0.0004949610857903883,276
6600,0.0004946838364908212,277
2178,0.0004931881075087673,278
865,0.0004912774208347667,279
2133,0.0004901961541549051,280
6909,0.0004868785688661547,281
172,0.00048347135432769297,282
2561,0.0004805065270894414,283
1265,0.00047799322534723633,284
6399,0.00047336381647652753,285
4803,0.000470919680846305,286
3842,0.0004681773298053073,287
7815,0.000467183450284654,288
2047,0.00046346810526484553,289
3606,0.000461965177133759,290
7709,0.0004618538910401033,291
2353,0.00046087702219908935,292
7112,0.0004604130479787945,293
3480,0.00046028892291577196,294
1794,0.0004594481918406879,295
4413,0.0004576529710996665,296
2063,0.00045527442586934904,297
144,0.0004547871050260345,298
2132,0.00045369106213270354,299
1441,0.0004510248682862613,300
6415,0.00044978751496890595,301
1616,0.0004495415546180358,302
739,0.00044865253147454337,303
325,0.00044653870896589913,304
1320,0.0004427219959866577,305
2724,0.00044102609897918066,306
7405,0.0004390942034400203,307
968,0.0004382437132345711,308
1670,0.0004378114983768065,309
1932,0.0004357089723018309,310
3453,0.0004352300587571813,311
6605,0.0004337261900325569,312
585,0.0004336076402703465,313
1171,0.00043259112029981386,314
3584,0.0004293493149513083,315
2141,0.00042297668481855336,316
2245,0.0004217995017746301,317
1711,0.0004210432996128859,318
1712,0.0004210432996128859,319
6452,0.0004204396639464009,320
1505,0.00041188447619892784,321
2149,0.0004114003795302864,322
7107,0.0004090032483085976,323
9279,0.0004087827792900085,324
556,0.0004074563736395741,325
2175,0.00040723759185047343,326
164,0.000406836435187263,327
7078,0.0004058411694843373,328
1630,0.00040459077334876364,329
527,0.00040266434541857683,330
7408,0.00040015504676285815,331
303,0.0003984642861062857,332
2240,0.00039777759416021537,333
6836,0.00039735739336544486,334
4074,0.00039694559493366565,335
7075,0.00039525618847745535,336
6457,0.00039430741776432616,337
4101,0.00039339839834511415,338
54,0.000393144647611822,339
6967,0.00039301658024723415,340
7003,0.0003927369770998103,341
424,0.0003925487099136825,342
905,0.000392454186697437,343
1221,0.0003910315534283861,344
647,0.00039084621318370916,345
4262,0.0003899778909135718,346
4589,0.0003875904383251365,347
1335,0.000387010035096724,348
2622,0.0003862983314875301,349
3304,0.00038433527525817305,350
708,0.0003832134225660291,351
1573,0.0003824777936020049,352
6976,0.0003801979368173983,353
5161,0.0003793032684316282,354
97,0.0003775896409531277,355
9168,0.00037434007647174216,356
5479,0.00037378489260614465,357
1796,0.0003732625689747617,358
3203,0.00037191972296128856,359
5451,0.00037020379952906377,360
3555,0.0003689586943384819,361
6346,0.00036805637914886217,362
3769,0.0003627696653528895,363
6368,0.0003614284092486912,364
3292,0.00036036005458103197,365
1821,0.00035991810919123367,366
3963,0.00035899789964216643,367
2989,0.00035727700483797597,368
9019,0.0003566520283454001,369
7288,0.00035583004933130804,370
2093,0.00035553465153299933,371
2505,0.0003554154935284693,372
5250,0.00035459706481862275,373
1898,0.00035429433334624954,374
6523,0.0003527514646069953,375
469,0.00035252711993913723,376
605,0.0003521459668819701,377
8845,0.000352055724537882,378
1968,0.00035067443334979245,379
6993,0.0003504112960714372,380
2514,0.0003502898892850436,381
3050,0.00034800124466596345,382
5357,0.0003478414505873307,383
7048,0.00034755922102238485,384
7047,0.00034755922102238485,385
7070,0.0003462257561041816,386
5602,0.0003459099980938553,387
3725,0.00034577599087160166,388
3916,0.0003455102220028241,389
6526,0.00034488046697177103,390
2157,0.00034392523126348685,391
6997,0.00034379687581804694,392
7459,0.00034323930965021986,393
3240,0.00034315445299520865,394
2044,0.0003415557453861552,395
2831,0.00034023844261376284,396
4903,0.00033997346090278814,397
2794,0.0003390588821102779,398
3098,0.0003339023589313238,399
4275,0.0003338598612908209,400
2223,0.000332642729396618,401
4556,0.00033242367264077683,402
3631,0.0003320067502175866,403
3560,0.00033173761570515686,404
6333,0.00033138931280654984,405
4879,0.0003303318196486072,406
849,0.0003297073911745536,407
371,0.0003283680068118109,408
2229,0.00032808258001138603,409
53,0.00032629187062120304,410
191,0.0003241541797850735,411
681,0.00032381198801036365,412
5480,0.0003233095048067545,413
754,0.000321272247088472,414
829,0.00032029513193527863,415
5482,0.00032011079287208013,416
1933,0.0003200735626796309,417
1312,0.00031920415126095235,418
6595,0.00031793373341631136,419
4092,0.00031743846664199503,420
2458,0.00031681673342956294,421
1163,0.0003164921500927524,422
2383,0.0003151818309918189,423
6585,0.0003144054962105092,424
858,0.00031379445785849753,425
4201,0.00031362199683170966,426
8178,0.00031305116742060565,427
309,0.00031208710652587537,428
6844,0.00031081064474925476,429
1141,0.0003102451250008601,430
1904,0.0003101737815243093,431
2911,0.00030983201165514225,432
2040,0.00030939863959416534,433
855,0.00030823928324216966,434
2143,0.0003076992049302078,435
2694,0.0003076918182211377,436
7009,0.0003062789305294045,437
7994,0.00030481541525375255,438
1091,0.0003047111958350647,439
41,0.00030371527142469514,440
3490,0.00030340935953140913,441
2416,0.0003028572606965273,442
7222,0.00030242194329361367,443
7810,0.00030093319664917635,444
3840,0.00030022511564452065,445
2199,0.00029994199251824784,446
9069,0.00029969402261766033,447
3760,0.00029905058499636383,448
3213,0.00029779460526290543,449
4540,0.00029634868562766764,450
1386,0.0002955766129751541,451
2155,0.00029519548166976494,452
1451,0.00029473077954169036,453
8534,0.00029377570825903684,454
4355,0.00029343546057529333,455
7776,0.0002920910449278715,456
1926,0.00029065373634160383,457
7918,0.0002897584729902897,458
1989,0.00028848884521450027,459
557,0.00028784985487498836,460
5148,0.00028779872993737673,461
7314,0.00028771355116157356,462
7313,0.00028771355116157356,463
8833,0.0002876338779614716,464
1592,0.0002855102598052453,465
21,0.00028491291229559227,466
3426,0.0002842529050456226,467
3642,0.000284026320785891,468
5385,0.0002828906943163388,469
2851,0.00028239509131351367,470
3323,0.0002821427716613616,471
2631,0.0002797449641063082,472
9207,0.00027961079038189607,473
3620,0.00027949805486493805,474
3141,0.00027900334503563927,475
8065,0.00027881280841576307,476
6907,0.0002785403000069612,477
6854,0.00027826667105663837,478
7205,0.0002779480209516376,479
4137,0.00027745955807172764,480
1181,0.00027714618874425534,481
3376,0.0002766746376190793,482
6795,0.00027613517896010563,483
2105,0.0002760398177846256,484
7589,0.00027562059328320655,485
2581,0.0002751417644738228,486
2354,0.0002744288794037167,487
8353,0.0002733464985615263,488
641,0.00027331389096594855,489
2916,0.0002732896294916715,490
1936,0.00027189659762819437,491
89,0.0002717998500983728,492
6704,0.00027173803974469846,493
1213,0.0002708615937481944,494
1702,0.00027073393611968914,495
6884,0.00027012047381745765,496
5118,0.00027008889776082795,497
7817,0.0002700511134391326,498
4280,0.00027001763004023065,499
3562,0.0002698268302073232,500
4022,0.0002688678472117496,501
4898,0.0002683703912630251,502
4805,0.00026818988618797923,503
5335,0.0002680058945997485,504
2520,0.00026796425510744963,505
2595,0.0002673008054940458,506
7778,0.00026701567439249547,507
5318,0.00026700287973833157,508
1196,0.0002668978442350257,509
1318,0.0002661428129997088,510
2683,0.00026588094963643884,511
2821,0.0002650357246838056,512
7984,0.00026487425030150696,513
2997,0.00026481361225823324,514
4475,0.00026449152787738937,515
7864,0.00026373677096795136,516
2057,0.00026340398199045927,517
1863,0.0002627000577239701,518
4522,0.0002613031578021751,519
7069,0.0002606866128939449,520
8515,0.0002602664119390825,521
6994,0.0002600032021131425,522
1666,0.0002597947841588829,523
2650,0.0002597243245437604,524
2154,0.0002592924842853807,525
1331,0.00025903094659310885,526
3131,0.00025843256969919744,527
2037,0.0002582173914072083,528
7163,0.0002579880867236396,529
7010,0.0002574017729271204,530
5476,0.00025728882201281995,531
2976,0.0002545846449599439,532
2819,0.00025448094673834903,533
1766,0.0002544765374921933,534
4089,0.0002544020649098963,535
1189,0.00025415255837431613,536
3930,0.00025358004217996606,537
2237,0.00025333848218825567,538
5303,0.000252995649471487,539
815,0.00025233333296002466,540
6953,0.0002512255593425908,541
3463,0.0002512104593455136,542
6847,0.00025061896366103306,543
4106,0.0002503994598255584,544
1285,0.000250289014903324,545
2587,0.0002501594312951399,546
4086,0.0002499456795089917,547
7827,0.0002486492872267333,548
8092,0.00024860959468623044,549
2712,0.000248595587762767,550
6558,0.0002484784856428529,551
2563,0.00024810498819913187,552
7777,0.0002479664195569118,553
6899,0.0002471773229406355,554
602,0.00024684761254553173,555
6507,0.0002465509338834288,556
2319,0.00024635855850614185,557
2311,0.0002459655892154256,558
1602,0.0002458765786498539,559
8135,0.0002455548264546468,560
1185,0.00024544282931180744,561
2599,0.00024440730326612974,562
2797,0.00024349119455401957,563
1640,0.00024226064679330216,564
2699,0.0002420022604813395,565
7293,0.00024166870055002305,566
4434,0.00024079758152626402,567
1183,0.00024053543568540488,568
7813,0.00023937741703421696,569
6852,0.0002384894460345269,570
3668,0.0002382403921863777,571
448,0.00023814779382044237,572
7814,0.00023773650335750547,573
2813,0.00023760083447522842,574
489,0.00023662590298515683,575
1590,0.0002345981260981629,576
6525,0.00023424218042441392,577
6519,0.00023415254562079453,578
8526,0.000234142603177537,579
2467,0.00023412912946558573,580
257,0.0002339351439225813,581
6793,0.00023333429145008818,582
3874,0.00023226342592854604,583
8252,0.00023213183482057075,584
4905,0.0002319140503121483,585
471,0.00023137052448223697,586
16,0.0002310565389303459,587
1350,0.0002308777800273819,588
2262,0.00023036070017566195,589
5583,0.00023023136494202724,590
3386,0.00022953828684948595,591
3161,0.0002293751529577021,592
1785,0.0002293686891987679,593
7837,0.00022850983003819497,594
1995,0.0002284371927681751,595
8447,0.00022795713361294125,596
1526,0.00022769214257368066,597
3401,0.00022691061320109437,598
7720,0.00022669953557012597,599
8713,0.0002260375077903753,600
2490,0.00022591795243736486,601
923,0.00022581712153629354,602
5646,0.00022561228441861933,603
7394,0.0002253475518934081,604
5336,0.0002251900863239756,605
5243,0.00022495265518764982,606
4108,0.0002246048617298395,607
2294,0.00022445291957346415,608
4324,0.0002243921216592853,609
329,0.00022380849852873095,610
1866,0.00022319922845963398,611
2824,0.00022302832079454764,612
2995,0.00022277677741951792,613
614,0.00022246325034369345,614
5571,0.00022094002498801392,615
678,0.0002209007272996444,616
7760,0.00022086540381936596,617
4630,0.0002196659120367372,618
868,0.00021959155563244199,619
5097,0.00021868273163975076,620
4285,0.00021844681049074569,621
2713,0.000217388982327763,622
5189,0.0002171308774513294,623
3425,0.00021679730445416884,624
7943,0.00021667060194670775,625
2163,0.00021659421023477243,626
6446,0.0002159653691751258,627
7294,0.00021495803044898108,628
6524,0.00021371396215339283,629
6946,0.00021329763898492488,630
5354,0.000212871660634469,631
3912,0.00021266154046435502,632
3282,0.00021242808332139418,633
5418,0.00021221679918099787,634
4586,0.00021195480871009044,635
2790,0.00021179489291935612,636
5126,0.0002116204371866744,637
2671,0.0002110947848210897,638
1887,0.00021054508247087832,639
3907,0.00021028537167135935,640
6305,0.00021008547803611985,641
2744,0.00020989025416167907,642
5277,0.00020988520526175162,643
4444,0.000209633655451474,644
1834,0.00020879914370143112,645
3307,0.00020822771791105126,646
4113,0.00020800683308881348,647
3394,0.00020745139982478191,648
6461,0.00020697739441403158,649
6736,0.00020685552443085233,650
1787,0.00020658472648506115,651
4483,0.00020644995272320934,652
4125,0.00020636883027374945,653
218,0.0002059360630958333,654
423,0.00020570603433947926,655
670,0.00020560869319945457,656
3104,0.00020530801440702144,657
2947,0.00020515029358595394,658
8508,0.00020496575752607088,659
4035,0.0002049360116624069,660
5282,0.00020486290018063112,661
1601,0.00020473136605376755,662
3722,0.00020414963362380928,663
6545,0.00020399591313438202,664
1935,0.0002039747644155513,665
4545,0.00020302895580689756,666
2806,0.00020216557475208116,667
4053,0.0002018436858942846,668
4552,0.00020119092724633304,669
7088,0.0002009931042918289,670
6914,0.00020098783767635284,671
5288,0.0002009761332615349,672
2410,0.00020073103058073315,673
3242,0.00020069297330580383,674
1403,0.00020025261569531265,675
3906,0.00020017819278309832,676
2636,0.00019995565261981608,677
2048,0.00019933544862778672,678
8131,0.00019903695643033853,679
8645,0.00019887398861827832,680
1357,0.000198374932228664,681
2830,0.00019783082681956412,682
7770,0.00019729831109824083,683
6308,0.0001972659283601814,684
5481,0.00019716800958441522,685
8028,0.000197048900547828,686
4755,0.0001967551312965005,687
1530,0.00019650384531925768,688
780,0.00019621284975977738,689
1720,0.00019569676318161288,690
4494,0.00019488403958695333,691
4635,0.000194223674503799,692
7375,0.00019406237749246987,693
5523,0.00019386470258842475,694
5541,0.00019358779255833185,695
1321,0.0001934165064840276,696
5193,0.00019310894192198734,697
3498,0.000192395824683018,698
1115,0.0001922332277095588,699
692,0.0001922008809791733,700
6957,0.00019200435910504864,701
146,0.00019039078664340826,702
1835,0.0001903469581092765,703
4279,0.00018977535817427696,704
7161,0.00018958996914603246,705
1142,0.00018946761758038545,706
4464,0.00018926803291469883,707
8751,0.00018918957847284895,708
2350,0.00018890824332624368,709
7420,0.000188656254033084,710
4633,0.0001885413979841079,711
3911,0.00018809180025785782,712
1266,0.00018795549508176092,713
7071,0.00018784476125541442,714
1788,0.0001872969574707171,715
5468,0.00018717041500103369,716
7959,0.000187106229348706,717
1431,0.00018669401429610848,718
2549,0.00018636100242573318,719
7752,0.00018606161719795136,720
6353,0.00018594639438773085,721
2637,0.00018591167330138795,722
6455,0.000184362932332634,723
9045,0.00018399579886412871,724
4571,0.0001837325267031225,725
4906,0.00018366305669776124,726
3283,0.00018334866476077896,727
1518,0.00018324471300787436,728
3785,0.0001832312735859005,729
6279,0.00018272488759638451,730
2564,0.00018271835245043533,731
5305,0.00018237428373379485,732
5483,0.0001823436584414354,733
4400,0.00018232488844673002,734
2114,0.00018232364730665727,735
3293,0.0001821833283653854,736
6791,0.000181684781417435,737
7855,0.00018138931857704808,738
1018,0.0001813798952050229,739
4440,0.0001812194677663547,740
5198,0.00018094893778423772,741
3129,0.0001808728995256596,742
7775,0.0001805599836217809,743
6366,0.0001804488489343232,744
4814,0.0001801702492738733,745
5309,0.0001801652391143775,746
3516,0.00018005076177158002,747
2878,0.00018004415784257522,748
975,0.00017992533896634102,749
1504,0.00017959856342122352,750
1531,0.00017937930957595874,751
2598,0.00017867516246500225,752
2530,0.00017851557248458003,753
8345,0.000178274195757141,754
2940,0.00017825966041117524,755
2218,0.0001780184101286943,756
8501,0.00017797583551094526,757
7298,0.0001779424900398515,758
1612,0.000177667847278361,759
2084,0.00017756930226161825,760
6522,0.00017744029751316749,761
828,0.000177247777818144,762
9292,0.00017721333274358495,763
6925,0.0001766071644652613,764
8377,0.0001765107650076347,765
891,0.00017626959600852452,766
2662,0.0001758521078100493,767
7578,0.00017565044901157232,768
1370,0.00017417985529603772,769
3214,0.00017410784263087158,770
1438,0.00017406212144570123,771
6407,0.00017383609669460222,772
2308,0.0001736263477361173,773
320,0.0001735353942085074,774
3943,0.00017329638722834596,775
395,0.0001732184445295908,776
7114,0.0001730872150131228,777
5117,0.00017294665624639598,778
7576,0.00017294553196584982,779
7142,0.00017282735027170394,780
6529,0.00017252379311972552,781
6894,0.00017240998629749994,782
4037,0.00017224163353985616,783
2702,0.00017185073412315658,784
7140,0.00017143958107057442,785
6299,0.00017134623145625153,786
4480,0.00017133340696848297,787
3946,0.00017071896407184318,788
4460,0.00017062124588055198,789
2083,0.00017042831745263498,790
2691,0.00017030092822674337,791
3321,0.00017016457427963374,792
4051,0.00017001827094078014,793
2846,0.00016993418941425935,794
5491,0.00016985967381623882,795
7731,0.00016974651507198132,796
2151,0.00016944411367137438,797
7803,0.00016928418192080588,798
134,0.00016926068051049826,799
4399,0.00016919983456507124,800
2307,0.00016896376478661596,801
8323,0.00016876681993481643,802
3472,0.0001687430362162873,803
2315,0.00016810785994580762,804
3414,0.00016803430188295997,805
3720,0.00016774963147287602,806
7809,0.0001677484379778874,807
7915,0.00016747292705264399,808
5522,0.00016741706708505062,809
2324,0.00016732838769984476,810
2725,0.00016717853251571406,811
7292,0.00016709965458338934,812
3309,0.00016704350300867426,813
7006,0.00016701030181599314,814
4754,0.00016685872920355695,815
9196,0.00016630297920125503,816
1035,0.00016591064650616435,817
2836,0.000165677574414873,818
5557,0.00016543735552471353,819
2809,0.00016505691552632152,820
3843,0.00016494479544075906,821
4356,0.00016483369779153291,822
9336,0.0001646992125008523,823
3058,0.00016467126957871322,824
3775,0.00016460600511624478,825
1865,0.00016456995929899396,826
1555,0.00016454027153440436,827
2032,0.0001640331854131854,828
7877,0.0001639240834967975,829
465,0.00016355376630869536,830
8150,0.0001634701699723474,831
6392,0.00016344535966394085,832
231,0.0001631221963021061,833
5569,0.00016304295919422648,834
9182,0.00016274158396927164,835
6630,0.00016254036339929668,836
4344,0.00016139429026776448,837
1819,0.00016133737117336852,838
7577,0.00016113354949431904,839
3449,0.00016093505993314058,840
293,0.00016084814472412727,841
6792,0.00016082818078883848,842
1361,0.00016078679524904958,843
5275,0.00016060029247856098,844
7539,0.00016057551341451494,845
916,0.00016024816027614786,846
2184,0.0001602223452751146,847
6550,0.00016017390807657333,848
6376,0.00015969574844397832,849
3204,0.00015964621767374299,850
3669,0.00015926629687608893,851
7784,0.00015925112715034837,852
2028,0.00015905721578495126,853
2125,0.0001589824487162809,854
2604,0.00015892564263814252,855
7398,0.0001588901522769337,856
8657,0.00015887240534150809,857
4185,0.0001586823801583866,858
4420,0.00015850333620206976,859
8101,0.00015824600586101408,860
3001,0.0001582190846166834,861
3294,0.00015807968134046456,862
2847,0.0001578580186456535,863
2214,0.00015785455385703548,864
5178,0.00015779927043543942,865
977,0.00015771089142701001,866
1200,0.000157682546090445,867
6972,0.00015767441237889626,868
6722,0.00015735488505682678,869
791,0.0001569906246578407,870
6340,0.00015682984866542815,871
9004,0.0001567610316835836,872
248,0.00015616603325212792,873
404,0.00015612375942047492,874
2478,0.00015584217733270663,875
2405,0.00015561271803328652,876
4057,0.00015551112634910752,877
549,0.0001551815471794829,878
324,0.000155124936883818,879
4682,0.0001549045802290844,880
475,0.00015461302807112006,881
8201,0.00015459823230846802,882
4011,0.00015455277711165125,883
5673,0.0001541940921514981,884
480,0.0001538522710093767,885
3481,0.00015360542555141614,886
6956,0.00015260671098212073,887
625,0.00015253967707749047,888
2091,0.0001522585573795549,889
7883,0.00015197658996518774,890
3011,0.00015197236293942043,891
5301,0.0001517088179645699,892
1474,0.00015156591677647634,893
206,0.00015155642195996982,894
3573,0.00015150910985226468,895
5688,0.00015145867705931919,896
3178,0.00015113365990526218,897
2519,0.00015093174456129278,898
7763,0.00015068546697130148,899
4345,0.00015037265735476414,900
3114,0.00015032162562936074,901
6293,0.00015018099100961451,902
824,0.00014978329412041814,903
379,0.00014968310334224203,904
2681,0.00014918474059469542,905
2608,0.00014907444294205534,906
2825,0.00014901712419972457,907
6785,0.0001489034608752756,908
7542,0.00014889432985996026,909
1701,0.00014860552758680322,910
990,0.00014857923027236718,911
8527,0.00014837214619401118,912
2732,0.00014835361307800958,913
7190,0.00014828313672756626,914
4715,0.00014812307120761376,915
6426,0.00014796768349861238,916
1453,0.00014794460492844686,917
4369,0.00014789367380068006,918
1862,0.00014789021909653152,919
1943,0.00014788667951995489,920
5306,0.00014776142891616015,921
4110,0.00014754097428857241,922
8724,0.00014753013386312178,923
458,0.00014718158023945268,924
3764,0.00014710280754450672,925
1122,0.0001469908344807303,926
7965,0.00014688909996804692,927
852,0.00014688224757748226,928
4535,0.00014632405343582974,929
1680,0.00014621399223686065,930
1392,0.00014620574769700094,931
1983,0.00014610924285097482,932
2899,0.00014610866624710966,933
7721,0.00014607342046947132,934
3069,0.00014604921741486976,935
3429,0.00014604544855286892,936
5058,0.00014580894935370512,937
9215,0.00014575271668845484,938
3761,0.00014565719981780032,939
3765,0.000145240121685233,940
3395,0.00014478148628412969,941
7028,0.0001444197871022857,942
2966,0.00014398596656774106,943
1074,0.00014346392912904606,944
1648,0.00014346209459874544,945
4087,0.00014320140583734252,946
