AuthorId,PageRank,Order
6314,0.0004536314390127204,156
2591,0.00044927571594483896,157
2045,0.00044925153260318173,158
2581,0.0004456681752430865,159
3606,0.0004451080121565906,160
3959,0.00044283901577584406,161
7222,0.00043727585118362883,162
2037,0.0004361951125500448,163
2150,0.00043382247146543597,164
1346,0.00043375472612675666,165
3422,0.0004317913892407687,166
485,0.00043070451339172997,167
3108,0.0004300919131961143,168
969,0.00042958693367660297,169
3221,0.0004291543307819007,170
3559,0.0004256769826191912,171
710,0.000423725508200644,172
3514,0.0004218263545868213,173
3963,0.0004214353780188478,174
7564,0.00041970799735006404,175
385,0.00041826265202980865,176
329,0.0004168000004773612,177
736,0.0004159185179080121,178
18,0.00041439740471547895,179
172,0.0004138554577864496,180
2329,0.0004133252400042649,181
2133,0.00041255391731502127,182
1285,0.00041127160876140717,183
7154,0.0004104220548704316,184
2449,0.0004102247746280039,185
888,0.0004101523891008718,186
2378,0.00040916875558416767,187
3125,0.0004083026141024505,188
4679,0.00040790406105053713,189
2321,0.0004078699529544772,190
4638,0.0004077422277751065,191
4356,0.00040593836003575344,192
2592,0.00040561863424177017,193
1357,0.0004049659526049213,194
3072,0.0004041184162130209,195
2193,0.0004006633232875695,196
1666,0.00040027720009739036,197
5571,0.00040017662424105416,198
1954,0.0003986662341013743,199
46,0.0003979672852419915,200
1185,0.0003978187188914826,201
6366,0.00039768797170367556,202
620,0.00039496929167081733,203
418,0.00039478289519373136,204
3620,0.0003930863293329144,205
4355,0.00039289141995948193,206
1606,0.0003927165963618015,207
3735,0.00039252285681048033,208
2143,0.0003923909870198404,209
1925,0.0003921232158608812,210
4596,0.0003909287131557664,211
2384,0.0003908614759236669,212
2199,0.00039031589517241343,213
3584,0.00038897441844432405,214
364,0.00038891529174492757,215
769,0.00038610345140737003,216
2847,0.0003853606252978293,217
755,0.0003844049687197283,218
3378,0.00038301053794585706,219
5303,0.0003806697903454409,220
1167,0.00038032939706738683,221
6461,0.0003786042561042063,222
1821,0.00037685267273370864,223
1796,0.0003758488791610108,224
2383,0.0003758198596622892,225
3842,0.00037557414166289067,226
5523,0.00037448570169765585,227
3630,0.0003736899809371144,228
1834,0.0003731844470070895,229
7509,0.00037316011536513236,230
309,0.00037225410828171175,231
2460,0.0003714012575414064,232
2485,0.0003713382263479906,233
6582,0.0003708254004792482,234
968,0.00036680852882981933,235
3124,0.00036618515960831744,236
2850,0.0003656395566044735,237
205,0.00036523412948868836,238
4025,0.00036415138340913376,239
2539,0.0003631508633430021,240
1591,0.00036301142060330647,241
2521,0.00036134351870915096,242
2223,0.0003611372710723271,243
2019,0.0003608024843649588,244
4917,0.000360488786288168,245
2636,0.0003596916273950477,246
5356,0.00035960472108336177,247
2205,0.00035918491015616633,248
3174,0.0003590381195753802,249
2263,0.0003587826255741012,250
2220,0.00035868443237219535,251
6635,0.00035758243658492924,252
3627,0.00035665440921659413,253
1174,0.00035554680117158696,254
4389,0.00035515015475221613,255
459,0.00035443763063613005,256
764,0.0003533207863254879,257
3180,0.00035316355963987506,258
2630,0.0003491955970289166,259
2206,0.00034904078177667904,260
1171,0.0003482585424169768,261
1786,0.00034824382586695315,262
1404,0.00034791021137470864,263
1449,0.00034739652759628104,264
2852,0.000347208155113525,265
3840,0.00034497233040477215,266
2676,0.00034386439159799626,267
6348,0.0003429605398737308,268
2683,0.00034129968543562133,269
3841,0.00034046527948557555,270
4262,0.00034026433519130083,271
3805,0.00033908968136996684,272
4032,0.00033904356594412937,273
4037,0.0003389334162332617,274
3062,0.0003333232603072775,275
4283,0.0003330420179904584,276
978,0.00033265520629403216,277
1066,0.00033244202571513414,278
1278,0.0003323126163912993,279
2629,0.00033212950596723514,280
3506,0.0003313913615552968,281
4286,0.0003313278657433478,282
636,0.00033033319021325805,283
4280,0.00033032220630376907,284
880,0.000329015096259938,285
4783,0.0003283239239587373,286
1091,0.00032741433342826096,287
4274,0.00032734467100499037,288
3453,0.0003262009211111293,289
5417,0.00032533811748241897,290
1265,0.0003243787765427136,291
7192,0.000323965924878432,292
2866,0.00032323714011225826,293
801,0.00032286022516842124,294
547,0.00032251427401311985,295
4275,0.0003224434657957516,296
2293,0.0003218385085867634,297
2965,0.00032157125618419695,298
347,0.00031907498426667525,299
291,0.00031853761955527235,300
2998,0.0003184946750355689,301
1582,0.0003172576261856125,302
3602,0.000316846526911311,303
2398,0.00031558719955897285,304
4452,0.00031493999105696086,305
386,0.00031493168117615683,306
3516,0.0003147555223994924,307
293,0.000314147438237877,308
6406,0.00031404532231192367,309
3722,0.0003135701308292581,310
2260,0.00031322262074150766,311
33,0.0003127785507382913,312
1451,0.0003122728183527396,313
4237,0.00031222837599353785,314
2277,0.00031214910062917595,315
3777,0.0003120674769806063,316
1160,0.0003117006913572813,317
2649,0.0003107161090701085,318
5070,0.0003091151389608976,319
3658,0.00030853408543103953,320
811,0.00030834733986162815,321
4132,0.0003080415622901748,322
4194,0.0003064769522737738,323
3472,0.00030640669938435296,324
4241,0.0003063295700302297,325
2723,0.0003057466935857644,326
1940,0.0003055161312302997,327
3779,0.00030470318525062915,328
4608,0.0003046976463598187,329
5489,0.0003046091207631784,330
2995,0.00030454826767468767,331
6548,0.0003042527476141523,332
4913,0.00030382646030552545,333
3932,0.0003036932162535397,334
2744,0.0003032353489887895,335
7413,0.00030237343767181067,336
1602,0.0003017815226463246,337
2410,0.00030114547177771114,338
4609,0.00030074482548016657,339
734,0.00030048395244871017,340
1259,0.0003004044264568872,341
1200,0.00030013352868674283,342
518,0.0003000573665338398,343
1736,0.0002995563407796116,344
3032,0.0002993438649252912,345
2432,0.0002991080934235782,346
315,0.0002990358866168768,347
2258,0.0002988348840278606,348
2660,0.00029832391134187395,349
3364,0.00029623237698017874,350
134,0.000295381535362822,351
2608,0.0002938445846294562,352
1707,0.00029304777932888306,353
140,0.0002928486113859623,354
4023,0.0002924256936054254,355
916,0.00029225161081328015,356
1542,0.0002921109570409041,357
3866,0.0002919802448700911,358
1310,0.00029084871053816576,359
3929,0.00029008799886609527,360
1149,0.00029008185414845024,361
2097,0.00028892889689071505,362
2050,0.0002888378312463952,363
3844,0.00028837196318944443,364
819,0.00028778160258575644,365
3152,0.0002869863587481736,366
4369,0.00028645260996359084,367
4185,0.00028609372349693436,368
3426,0.00028528057350523414,369
3845,0.0002849370526942588,370
893,0.00028471869050435703,371
5077,0.00028460530335577074,372
8384,0.00028460310998421897,373
5231,0.0002840759493938331,374
3500,0.00028347879067135265,375
3446,0.00028344581953111735,376
3552,0.00028334418953803185,377
7133,0.0002830276624229984,378
7161,0.0002824814137670831,379
2315,0.00028187116935398846,380
4516,0.00028158259667887856,381
1030,0.00028070701417379635,382
2267,0.00028042424548651234,383
4379,0.00027915210277488307,384
3836,0.00027907307770429256,385
395,0.0002784108474759661,386
686,0.00027770457249821077,387
124,0.0002767843204239301,388
373,0.000276774401455166,389
4134,0.00027675071828639475,390
2603,0.00027663124016710355,391
6295,0.000276052551563041,392
6624,0.00027583975119111376,393
4892,0.00027578035180188183,394
1965,0.0002757414678656344,395
1173,0.00027572846561174885,396
4876,0.00027451679062601516,397
5282,0.0002741411901739568,398
3569,0.0002731568306684502,399
53,0.00027281789313031543,400
5418,0.0002726253349031833,401
7165,0.00027255825313999573,402
2830,0.00027203125748138186,403
7474,0.0002718478724186351,404
1568,0.00027171402310491533,405
2266,0.0002717047932613132,406
391,0.0002716582176650136,407
7501,0.00027152827104529655,408
489,0.00027079209767123656,409
6522,0.0002707048741901151,410
371,0.00027043253059060566,411
2781,0.00027022546912971557,412
2231,0.00026951740810880455,413
5657,0.00026871694368461624,414
2776,0.00026846867786406995,415
359,0.0002677922446773587,416
4690,0.0002677628083183676,417
2032,0.00026767639692755447,418
4270,0.00026743621488812473,419
1926,0.0002672160674868293,420
3388,0.00026714148116344533,421
4128,0.00026695099712167696,422
5196,0.0002666136119216521,423
4455,0.0002659389671308682,424
2586,0.00026579102652754164,425
4684,0.00026567648095605906,426
5308,0.000265220178901248,427
2964,0.00026519404204129943,428
521,0.00026510657047956813,429
4070,0.0002650030514478689,430
3567,0.0002645791796870333,431
6485,0.0002645085892176267,432
1632,0.0002642229941902675,433
1531,0.0002639672256860594,434
1946,0.00026351550297024805,435
2368,0.0002632815105377976,436
1872,0.00026317336638004594,437
2577,0.00026298578810460033,438
3452,0.000262591461917254,439
3895,0.00026198491240987394,440
281,0.00026193422186645047,441
6637,0.0002617887433311358,442
16,0.00026163525859915936,443
2132,0.0002616148479530066,444
2504,0.0002615695641547672,445
3725,0.0002607174187026985,446
3322,0.00026020909255326357,447
1701,0.00025996755981011,448
5467,0.00025993910860678784,449
4163,0.0002598447070213622,450
1507,0.0002593303428712158,451
3882,0.0002580239112180242,452
1697,0.000257801818821401,453
3394,0.00025779005219380915,454
2631,0.00025750803252812634,455
4344,0.0002572189886594497,456
6471,0.00025692097361333313,457
1922,0.0002568174705088462,458
4879,0.00025677568836904123,459
1456,0.00025644218183478774,460
2095,0.0002563829393642687,461
6399,0.000256116482156161,462
1059,0.00025610218928282327,463
1590,0.00025595796421720295,464
4113,0.00025558985227361363,465
2234,0.00025546587747558223,466
2429,0.00025545149249262634,467
3118,0.00025536617284061523,468
4814,0.0002550409382582969,469
2338,0.00025483377376477376,470
3648,0.0002547691874504816,471
2215,0.00025426929161589734,472
3213,0.0002542207572317641,473
303,0.00025402636579738416,474
343,0.00025391328417229185,475
630,0.00025385413561219733,476
6347,0.0002536404738840736,477
1047,0.000253546571163559,478
4295,0.0002533033593903912,479
4297,0.0002533033593903912,480
7461,0.0002531259298236357,481
5305,0.0002530747699960792,482
2797,0.0002527982620484419,483
2467,0.0002527480254687457,484
3809,0.00025233391496818253,485
4090,0.00025198958340211735,486
95,0.0002517347937072457,487
4112,0.00025137180306003613,488
3408,0.0002510139201147541,489
1235,0.000250736857062553,490
3363,0.0002507035199813929,491
3601,0.00025040738265898595,492
6333,0.0002503874325939214,493
1037,0.0002501585974473017,494
4285,0.0002501456951211759,495
1559,0.0002493044686105121,496
7235,0.0002492231670424212,497
466,0.00024909781259630144,498
3050,0.0002490051613381509,499
4506,0.0002487835069383776,500
2194,0.0002486644772899306,501
1347,0.0002482250108405493,502
358,0.00024758525620365484,503
475,0.00024742213045964945,504
3673,0.000247076205311873,505
1820,0.0002467748546046006,506
2726,0.0002467592379707026,507
1026,0.00024648348833695825,508
1080,0.0002463338653960868,509
3539,0.000246286582212416,510
3361,0.00024609075797316614,511
3284,0.0002454481419447164,512
2628,0.00024525670181212215,513
1376,0.0002451054184571663,514
4524,0.0002450630119291289,515
3849,0.00024484410733611144,516
7160,0.00024466676788836335,517
1302,0.000244197682559154,518
6780,0.00024417181133477975,519
1720,0.00024331683652441266,520
7190,0.00024328899311829965,521
4022,0.00024296023877409765,522
8972,0.00024262770492826299,523
3437,0.0002423445811098421,524
4206,0.00024230599749447675,525
2461,0.000242298521861112,526
5328,0.00024214317404318823,527
100,0.0002420071407435672,528
1966,0.00024148537429458583,529
403,0.0002413081793673765,530
2081,0.0002412247472821145,531
758,0.00024118508832463007,532
8333,0.00024086464773536939,533
3982,0.00024018096413557026,534
1252,0.0002400811767315921,535
3613,0.00023998884718159536,536
2977,0.0002395822308552481,537
19,0.00023938082945078144,538
3249,0.00023916380396136,539
125,0.00023913945483692472,540
2382,0.0002389796383228961,541
5123,0.0002388378823409981,542
1074,0.000238701262583107,543
6798,0.00023859499075982817,544
97,0.00023818003656974238,545
1035,0.0002381198923735625,546
6795,0.00023802699268350328,547
1311,0.00023771637512601455,548
6268,0.0002374002451042813,549
42,0.0002367626229308965,550
4851,0.000236688313326446,551
1403,0.0002362098895146628,552
2127,0.0002360502110329312,553
3643,0.00023588315315565292,554
7307,0.00023566961491403653,555
3724,0.00023546187031899102,556
221,0.00023504963301760996,557
2049,0.0002350052334287516,558
5059,0.0002347841469219667,559
6278,0.00023439187357654213,560
1491,0.00023386027720800776,561
2490,0.0002327112061868973,562
3203,0.0002326940123028916,563
2142,0.00023247189838683277,564
4174,0.00023087381525715192,565
3546,0.00023068386083093589,566
5623,0.00023060782989749653,567
1398,0.00022929241096885332,568
3746,0.0002292824952049559,569
3037,0.00022926346475740704,570
6661,0.00022898070470629784,571
2699,0.00022868815295328613,572
3055,0.00022796035682001636,573
2871,0.00022781492692350034,574
4401,0.00022780416512672177,575
3335,0.00022723542838442207,576
2951,0.00022692546590921382,577
2428,0.00022676951338011875,578
323,0.00022629523326651431,579
1016,0.000225943847177185,580
2827,0.00022591541989365097,581
7447,0.00022577772906680753,582
94,0.00022568130688243443,583
7578,0.00022549092255406007,584
7576,0.00022549092255406,585
1518,0.0002253915182584688,586
1934,0.00022537608828465262,587
6457,0.00022529296738895937,588
3068,0.00022491053934127784,589
3252,0.00022480401382442543,590
35,0.00022376875821234033,591
3910,0.00022375605555123937,592
3908,0.00022375605555123937,593
5250,0.00022356925872175101,594
641,0.00022354358207048243,595
2336,0.00022330643006867286,596
7249,0.0002233052750304957,597
6745,0.00022327842768857798,598
1004,0.00022296748641906632,599
3400,0.0002227881843428424,600
5638,0.0002225457383174017,601
827,0.00022200743383783022,602
1298,0.00022199806271729232,603
2557,0.00022198747450403758,604
182,0.00022198747450403758,605
6374,0.0002212916147767103,606
7298,0.00022120606781264043,607
6286,0.00022071864092920317,608
3056,0.0002205968501174255,609
3334,0.00022044917331208043,610
2229,0.0002203311166783016,611
5587,0.0002191187884046932,612
6288,0.00021868870575867376,613
3451,0.00021866311363805626,614
6653,0.00021864365926637516,615
3558,0.00021862335931600052,616
111,0.00021830466131745444,617
2091,0.0002180065571332789,618
1079,0.00021764694858321637,619
7451,0.00021750406310817267,620
3907,0.00021749137734627187,621
3109,0.0002174513649411068,622
4051,0.00021731355460386743,623
314,0.0002172038688107449,624
7269,0.00021719463575853987,625
7755,0.00021689765133051404,626
4031,0.00021679888296360735,627
43,0.00021667053849827562,628
8037,0.00021660788038015084,629
4072,0.00021649742630862914,630
3409,0.00021641327991315314,631
6407,0.00021604323503977442,632
2026,0.00021572855986458117,633
3911,0.00021563992209657124,634
4279,0.00021532029062998765,635
2010,0.00021494122961563582,636
4993,0.0002148996927800808,637
6349,0.00021485697568750424,638
2587,0.00021462128650767185,639
1031,0.00021461294478233595,640
6644,0.0002142761142984001,641
679,0.00021411706088276305,642
2554,0.00021411448420759376,643
448,0.00021389595146848652,644
2899,0.00021386754043539917,645
3263,0.0002135716351425936,646
1843,0.0002127760970017161,647
5163,0.00021252083452936389,648
7877,0.00021247066238843247,649
3375,0.00021242238219922957,650
5030,0.00021222776229230163,651
1884,0.000211942224172998,652
869,0.00021193880099533509,653
3728,0.00021155839153553423,654
7405,0.0002115219506834368,655
4085,0.00021122556559804556,656
5539,0.00021122524696514768,657
5155,0.00021107787531253483,658
1143,0.00021077499392971617,659
3580,0.00021069135602230988,660
168,0.00021059663435893635,661
216,0.00021043982142429567,662
5535,0.00021013903206898403,663
3229,0.00020980075453700143,664
3668,0.00020972581040827005,665
8110,0.00020971105172990878,666
271,0.0002096284912423888,667
270,0.0002096284912423888,668
8016,0.00020924951644136732,669
2559,0.00020921303361297425,670
332,0.00020893449085812636,671
6360,0.00020883935275468811,672
4201,0.00020867237861269252,673
2092,0.00020846631348412438,674
2213,0.00020845901536112,675
4633,0.00020834072950312173,676
2245,0.00020832139932176752,677
167,0.00020822127458819845,678
2272,0.00020789324243121178,679
5296,0.00020770820284066868,680
1930,0.00020744558745390903,681
2161,0.00020721904847182808,682
859,0.000207102762225826,683
2604,0.00020688277919333103,684
667,0.0002067480184948188,685
7903,0.0002067312365430577,686
426,0.0002067173820272269,687
9278,0.00020671082259276152,688
2404,0.00020639128674895,689
6717,0.00020634355595080647,690
2967,0.00020623455333874472,691
8889,0.0002061771834300434,692
3069,0.0002060772582649256,693
7483,0.00020585284334408605,694
1345,0.00020563848443868867,695
3961,0.00020551965115213369,696
230,0.00020523631518582787,697
8539,0.00020511507038380264,698
3325,0.00020489971606462164,699
3885,0.00020484671771722163,700
1964,0.00020428095329337408,701
5341,0.00020393703833617216,702
8713,0.00020388984928484537,703
6486,0.000203762814844718,704
1388,0.00020345366965074705,705
4671,0.00020328508077317606,706
4269,0.0002030824528726408,707
4533,0.00020307518306051872,708
3510,0.00020286057252657787,709
246,0.0002025764133342752,710
8124,0.00020245401080751102,711
4729,0.00020227554948060468,712
2118,0.00020209857658242075,713
305,0.00020195790004314668,714
5220,0.0002016915551214001,715
640,0.0002014806583918344,716
2737,0.00020142426325219054,717
3823,0.00020137966692782683,718
557,0.00020132152792733452,719
3614,0.0002011883278761777,720
8169,0.00020114041703610656,721
3573,0.00020073570018972901,722
2789,0.0002007288402365349,723
6617,0.00020072154400859656,724
284,0.00020056554859846002,725
4074,0.00020049685749019944,726
2701,0.00020022354410003033,727
6751,0.00020018580648119175,728
2169,0.0001997148593403696,729
1221,0.00019963253613327416,730
6686,0.00019949201532854785,731
3178,0.0001994842368145785,732
7152,0.00019941089369600326,733
1871,0.0001993924366563873,734
334,0.00019934513422363722,735
3126,0.0001991272790851299,736
2520,0.00019889774068497016,737
3935,0.0001987235145482936,738
757,0.0001987197532432512,739
3333,0.00019871352102530495,740
3704,0.00019866632991692645,741
471,0.0001983924382971045,742
1098,0.00019824021531784642,743
1196,0.00019800138530821904,744
1028,0.00019787200590573478,745
8612,0.00019784109194557694,746
4953,0.00019762935494729088,747
2984,0.00019750071386202367,748
7104,0.0001973915690076992,749
5344,0.0001973186185558468,750
7337,0.00019729481142655495,751
2647,0.00019729481142655492,752
3562,0.0001971955308781052,753
3054,0.00019711191464654625,754
566,0.00019709909339341196,755
980,0.00019708676131174974,756
983,0.00019708676131174974,757
524,0.00019690800515122488,758
1050,0.00019681892239535056,759
6409,0.00019656615205047712,760
4513,0.00019656026418628909,761
5414,0.00019656026418628909,762
3853,0.00019656026418628909,763
3537,0.0001964363157384315,764
3234,0.00019637150290142217,765
11,0.00019615868660371503,766
3886,0.00019611897197314637,767
5200,0.0001960086250737248,768
649,0.00019585207763751552,769
648,0.00019585207763751552,770
7610,0.0001957743569104433,771
4247,0.00019571751383097938,772
4383,0.00019556886546450187,773
2264,0.00019543283870311886,774
2040,0.00019518744288122796,775
6342,0.000194843392929593,776
2622,0.00019423398943823413,777
3330,0.0001941675055512018,778
2911,0.00019415798684144852,779
6726,0.00019411346467198095,780
3574,0.0001940635872226559,781
4805,0.00019396798701253807,782
6621,0.00019396450903277475,783
217,0.00019386108203557124,784
1141,0.00019375808747916569,785
6551,0.00019341625088081088,786
393,0.00019328737645410503,787
6578,0.0001930654143153692,788
265,0.00019265253916577927,789
7879,0.0001922480134510762,790
4035,0.0001920013477739344,791
4137,0.00019196944242974925,792
1064,0.0001919242523132864,793
2310,0.00019185747792989743,794
6531,0.00019184729973955106,795
3538,0.0001916582456167968,796
7158,0.00019164205622800192,797
590,0.00019153487741292456,798
6605,0.00019136781437625023,799
5404,0.00019126980606901954,800
2389,0.0001912384623804114,801
660,0.0001911955640880124,802
67,0.00019111853594493982,803
6477,0.00019080828571293253,804
2849,0.0001907892028967581,805
112,0.0001907461900029731,806
2724,0.00019071264000756943,807
2184,0.00019070668294528733,808
3694,0.0001905697241143404,809
2673,0.00019009122233284181,810
3670,0.00019006733524594218,811
1792,0.00019000725773304293,812
3631,0.0001899632951987668,813
2922,0.0001897808165833984,814
2553,0.00018965047458978032,815
7598,0.0001896478882060114,816
6443,0.0001896478882060114,817
7726,0.00018964788820601135,818
7067,0.00018964788820601135,819
4959,0.00018964788820601135,820
2371,0.00018961651337464266,821
4828,0.00018940734322268288,822
3628,0.00018927595718102005,823
7023,0.0001891749912105864,824
7318,0.0001890910723351604,825
6631,0.00018894405952360151,826
3411,0.00018892050947030882,827
5142,0.00018882451525411347,828
4747,0.0001887024137632134,829
7347,0.0001887024137632134,830
2678,0.00018870241376321335,831
4446,0.00018870241376321335,832
4406,0.00018865649082286986,833
1949,0.00018838852519823202,834
7344,0.0001883732599574692,835
2652,0.0001882573511308259,836
4562,0.00018824247928869806,837
4227,0.0001881020886718768,838
1866,0.00018790512708089532,839
1530,0.0001878221070638373,840
5636,0.00018779076601167482,841
4266,0.00018776994656878558,842
2733,0.00018769910380346769,843
3060,0.0001876927728443496,844
2343,0.00018748334095821897,845
3122,0.00018719599146034907,846
3123,0.000187195991460349,847
5174,0.00018698207954034909,848
4682,0.00018687713892708997,849
3145,0.00018683333469537007,850
2543,0.00018680171324868107,851
5348,0.00018670885623005049,852
5596,0.00018668176601995614,853
2748,0.00018668176601995614,854
3864,0.0001866595587750229,855
3093,0.0001864288637033108,856
4903,0.00018627214854533672,857
6413,0.00018617783906438927,858
7292,0.00018605858689013581,859
8445,0.00018566060384129124,860
2992,0.00018565072056515983,861
2859,0.00018563968917020238,862
4079,0.0001855255702913232,863
1336,0.00018551733625310238,864
2190,0.00018551660998627912,865
2001,0.00018545794431294848,866
4101,0.0001852139100786005,867
843,0.0001851865206686401,868
8276,0.000184996181545104,869
1002,0.00018496105926372642,870
5309,0.00018495257881417958,871
2014,0.00018487574237244716,872
1258,0.00018473413358808188,873
2839,0.00018465131069435238,874
4219,0.00018454211897649185,875
5656,0.0001845268523911253,876
1648,0.00018422138982812712,877
716,0.0001841405277265883,878
4735,0.00018361165702145385,879
4801,0.00018354429924218998,880
4802,0.00018354429924218998,881
5482,0.00018352556379261248,882
6789,0.0001834983867169646,883
324,0.00018344370381911476,884
7967,0.00018343662841833314,885
5643,0.0001832288508216861,886
555,0.00018319363086687584,887
7917,0.0001831058023215941,888
4320,0.00018299164480043751,889
3196,0.0001829162284611021,890
6320,0.00018290542527357525,891
1661,0.00018285974338663383,892
4147,0.00018284761733939483,893
136,0.00018263837505565496,894
133,0.00018263837505565493,895
4889,0.00018255370845012312,896
858,0.0001825300759099949,897
6391,0.00018248723969849413,898
3167,0.000182381151605824,899
7248,0.000182278568445218,900
4663,0.00018226322073014223,901
5085,0.00018220714436434924,902
7277,0.00018215698576799064,903
3916,0.00018213818212338252,904
2077,0.00018205677911738703,905
4435,0.00018199780980922243,906
3780,0.00018198986090519644,907
7648,0.0001818310222870341,908
5050,0.0001818183422717932,909
4314,0.0001818183422717932,910
1501,0.00018181227298042624,911
1392,0.00018176479327272152,912
4669,0.00018148528241542782,913
2141,0.0001813575503392671,914
5178,0.00018133985339869208,915
4698,0.00018099013641140717,916
3366,0.00018082729826286788,917
5451,0.0001807661060545165,918
4217,0.00018076581584999023,919
355,0.00018074738506656867,920
5143,0.0001805561682074012,921
5146,0.0001805561682074012,922
1683,0.00018039018676970512,923
2590,0.0001803660431689279,924
5620,0.0001802599877553268,925
699,0.00018025861121912938,926
2898,0.00018013169898264123,927
3544,0.00017974649920947638,928
4856,0.00017971415224055882,929
5201,0.00017968364003266942,930
1815,0.0001796717494003404,931
7915,0.00017961647684364672,932
2347,0.00017961308563029467,933
74,0.00017951685914461532,934
3554,0.00017936011978996347,935
2387,0.00017907792326160595,936
52,0.0001790308030299773,937
3087,0.00017858648112736034,938
7459,0.00017852977783678798,939
7735,0.00017839458605173108,940
3436,0.00017830532225569838,941
6415,0.00017828799877891077,942
8261,0.00017816506078864442,943
353,0.00017810024305279343,944
3719,0.00017809509980049086,945
2843,0.00017805331705011336,946
